msno,city,bd,gender,registered_via,registration_init_time,Column1,Is_Churn,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,transaction_date,Column2,membership_expire_date,Column3,Time on board,is_cancel,num_25,num_50,num_75,num_985,num_100,num_unq,total_secs,Loyalty
IxRTWztYw1q/2DNwQuS6laFqr6149ECqCBfQ6jaJCe0=,10,28,female,3,20130728,7/28/2013,0,39,30,149,149,1,20170331,3/31/2017,20170528,5/28/2017,1400,0,0,2,0,1,41,40,10170.146,5
9p/3W2hf/kqHwqa3B6J7ZLdNmsGkQ9r4Qa037j0CZuY=,10,28,female,3,20121204,12/4/2012,0,39,30,149,149,1,20170228,2/28/2017,20170413,4/13/2017,1591,0,2,0,0,1,27,29,7131.492,5
t5NeEAvPuIVYqWRDm6Dd67J5qRBvwZWJE63dySXjBbQ=,10,28,female,3,20120727,7/27/2012,0,39,30,149,149,1,20170331,3/31/2017,20170510,5/10/2017,1748,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
OHhHOZFcqrjmUWWX4fuRlyQr6BGBFTUeucFdI6H0NI4=,10,28,female,3,20111215,12/15/2011,0,40,30,149,149,1,20170307,3/7/2017,20170406,4/6/2017,1939,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
n6N8PwwubJ2GP5ThJ05/57Lg9+f/HHs4k3UGWjNlAq0=,10,28,female,3,20111210,12/10/2011,0,39,30,149,149,1,20170228,2/28/2017,20170418,4/18/2017,1956,0,0,0,0,0,34,32,8471.292,5
HqN82dncO7vsPlAFMm5PN01zKwakJKnX6GIZMBQJxKg=,10,28,female,3,20150106,1/6/2015,0,36,30,180,180,1,20170314,3/14/2017,20170413,4/13/2017,828,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
/8/JQdlWB9OOmS2hKPXGXiqq3X3CC96pc7g6MT7G/4w=,10,28,female,3,20140831,8/31/2014,0,40,30,149,149,1,20170324,3/24/2017,20170424,4/24/2017,967,0,1,2,1,2,24,8,7038.02,5
e3hWRTbJscl5CU+TEUgJYvrXP9uhcsIwONL/oI4PD9A=,10,28,female,3,20130419,4/19/2013,0,39,30,149,149,1,20170331,3/31/2017,20170504,5/4/2017,1476,0,0,0,0,0,3,1,481.173,5
fabP5rlAiq/rHOGY3CBOrYDSg2IeniF+mUHdGnEqVkU=,10,28,female,3,20150917,9/17/2015,0,39,30,149,149,1,20170228,2/28/2017,20170404,4/4/2017,565,0,0,0,2,0,39,38,9454.459,5
r4y6KvjUIjjm7vdqnNaQdhQ+3F3owqJ2l4VGcyZIMQY=,10,28,female,3,20120818,8/18/2012,0,36,30,180,180,1,20170326,3/26/2017,20170425,4/25/2017,1711,0,0,0,0,0,23,23,5452,5
qNgr4O5zI95YrhGKZfmojfZvVF5zmzAwVIE6Qbu+2fA=,10,28,female,3,20150603,6/3/2015,0,40,30,149,149,1,20170303,3/3/2017,20170414,4/14/2017,681,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
e7i/jnyLtoTSiGbDsRby02hKgqirIFuEWKnykJubChM=,10,28,female,3,20120726,7/26/2012,0,39,30,149,149,1,20170228,2/28/2017,20170404,4/4/2017,1713,0,7,0,2,8,8,14,4554.408,5
IkPaAQR+PscwJguwQ8ifEcHTMEYCNcPMe4tw3l1PIec=,10,16,female,3,20130306,3/6/2013,0,38,30,149,149,0,20170321,3/21/2017,20170420,4/20/2017,1506,0,2,0,1,1,78,77,20378.926,4
GMBqAwmM0t00N/0PJErFmJA8P2IDCbB/vFWwtP7FrEg=,10,16,female,3,20150315,3/15/2015,0,38,30,149,149,0,20170312,3/12/2017,20170411,4/11/2017,758,0,25,0,0,1,18,44,5064.128,4
v2+Ex1B1Y2be228fYFylF+I5AJsAsg5wOwauG4czXL4=,10,16,female,3,20141114,11/14/2014,0,29,30,180,0,1,20170305,3/5/2017,20170307,3/7/2017,844,0,18,5,4,1,129,130,30210.507,3
F+Vhv8EUdo1eJaYsMc/QMNyoUJBM8/OFUZLaI8GDtNU=,10,26,female,3,20130127,1/27/2013,0,37,30,149,149,1,20170312,3/12/2017,20170411,4/11/2017,1535,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
cwGavSYSOdLswJlVL4oybmVuyFA6HA6IP4Ri9cQZO9k=,10,26,female,3,20120906,9/6/2012,0,40,30,149,149,1,20170317,3/17/2017,20170416,4/16/2017,1683,0,8,1,6,1,96,97,24966.507,5
3NFdNAwYhpJ6aOBuYwJjlTVBX4cR0PImvF63w+N14X8=,10,26,female,3,20140115,1/15/2014,0,39,30,149,149,1,20170228,2/28/2017,20170426,4/26/2017,1197,0,7,6,3,2,15,12,4866.415,5
P+9lesiv21cp0dzUZRZsTTfVe5IkPo047GOO2q+BacQ=,10,26,female,3,20130808,8/8/2013,1,32,180,536,536,0,20170306,3/6/2017,20170905,9/5/2017,1489,0,1,0,0,1,9,11,2531.158,0
YogPo4ZVOtHmEQZp3CdT8bkLhA0+GA4vSx548AnlsYo=,10,26,female,3,20130524,5/24/2013,0,36,30,180,180,0,20170318,3/18/2017,20170417,4/17/2017,1424,0,19,4,3,6,20,41,7185.062,4
gCEUupJLdM8dcEaRwAbKgN1aCshrbNGJHpm1MJB7NRY=,10,26,female,3,20131101,11/1/2013,0,31,30,149,149,1,20170331,3/31/2017,20170430,4/30/2017,1276,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
elUGN8upc8Du9Wbnbk+M6UNu2vL8+YLhSF9mfTENJIg=,10,26,female,3,20160129,1/29/2016,0,16,30,149,149,1,20170304,3/4/2017,20170403,4/3/2017,430,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
VArW/RyosWgrv5Ut0Hk/5QWLnd81HpMjNLKMwkOgG78=,10,26,female,3,20151223,12/23/2015,0,40,30,149,149,1,20170306,3/6/2017,20170408,4/8/2017,472,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
kl9Tm/TAogmAEL3t0aO5jmt6dPSqOaA+Rl98uT8WJOM=,10,26,female,3,20120723,7/23/2012,0,39,30,149,149,1,20170331,3/31/2017,20170530,5/30/2017,1772,0,9,2,4,1,8,23,2666.201,5
keb7S5I5LRLnDrgZ7Tg4hXD/OhaA9ykchFIT19Mqxf4=,10,26,female,3,20140514,5/14/2014,0,36,30,180,180,1,20170312,3/12/2017,20170411,4/11/2017,1063,0,17,0,0,0,14,26,3909.685,5
wjBDpalocN9nZVLCSI3cyPmioY4lCvz4Rs7YDB22Abc=,10,26,female,3,20150304,3/4/2015,0,40,30,149,149,1,20170314,3/14/2017,20170416,4/16/2017,774,0,0,0,0,0,1,1,2257.606,5
as3IKTN/to7ybbwyGAZ+5ZeTHFho4WibEzwgKIW+hb0=,10,26,female,3,20131012,10/12/2013,0,37,30,149,149,1,20170326,3/26/2017,20170425,4/25/2017,1291,0,27,23,15,7,4,70,7284.688,5
uNHrBlgUgmws8n1fwfgmYNPLjqwgEoOWL+e+CQohJFQ=,10,26,female,3,20150813,8/13/2015,0,29,30,180,180,0,20170308,3/8/2017,20170407,4/7/2017,603,0,0,1,0,0,74,74,18914.254,4
uJ8/EXYmUwHWBcxClwPJRXkTVPZUThlwBlIIntkJJ0Q=,10,26,female,3,20150403,4/3/2015,0,38,30,149,149,0,20170320,3/20/2017,20170419,4/19/2017,747,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4
w99VYvGBYhxLbRzz4jTHYxWv54mMC14fjKWf172qZmY=,10,26,female,3,20120722,7/22/2012,0,39,30,149,149,1,20170228,2/28/2017,20170404,4/4/2017,1717,0,71,16,4,1,31,103,10129.249,5
2iXFq02iHMhsNS0dUHxpdqBUEaCPArlN5kwx74lHfkk=,10,26,female,3,20150618,6/18/2015,0,37,30,149,149,1,20170306,3/6/2017,20170405,4/5/2017,657,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
FtDu5fR9IxFcjhYT2zWwRmEKl/DC91J1YD2OXlGQYKw=,10,26,female,3,20150311,3/11/2015,0,39,30,149,149,1,20170331,3/31/2017,20170516,5/16/2017,797,0,0,2,0,1,60,23,16027.007,5
u4XaRqp2W6qzlb9byTlOZXI2PmAlUh7fXoHSBuilkQU=,10,26,female,3,20150404,4/4/2015,0,39,30,149,149,1,20170228,2/28/2017,20170410,4/10/2017,737,0,2,2,0,0,7,11,2122.69,5
Wi7G80sluFy4MzYY2VGqy6VA5H1unoXMZ7e/mLmM4TY=,10,26,female,3,20140201,2/1/2014,0,38,30,149,149,0,20170301,3/1/2017,20170331,3/31/2017,1154,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4
kLtMsLtalhRXt+E7aNfuEnsnyqcuqmgjt1XqQFeJ0OM=,10,26,female,3,20150802,8/2/2015,0,36,30,180,180,1,20170317,3/17/2017,20170417,4/17/2017,624,0,0,1,1,0,19,21,5117.606,5
c5JJuc2u0x0A7K7CX/XICKQAt1nEcoV7frgZEcWX6ic=,10,26,female,3,20141111,11/11/2014,0,40,30,149,149,1,20170311,3/11/2017,20170410,4/10/2017,881,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
gLBBjSVKEjj4Yvb32594HENC53nNxGLalniTu6By7uA=,10,26,female,3,20151006,10/6/2015,0,40,30,149,149,1,20170315,3/15/2017,20170414,4/14/2017,556,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
LDQ7d6prgYyBXCrUlnDd808u30XiBY1+jJRh0VwmJmI=,10,26,female,3,20130215,2/15/2013,0,37,30,149,149,1,20170304,3/4/2017,20170403,4/3/2017,1508,0,7,1,0,3,21,23,6085.784,5
pvDJj+XR8u0mIygEWaQ8tm6nybflwVEWwy1IURpaC4I=,10,26,female,3,20161119,11/19/2016,0,29,30,180,180,1,20170328,3/28/2017,20170428,4/28/2017,160,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
t+edjXpcMbzSsv+xileDs3CwfjBrq/8poJ/+n0im/yk=,10,26,female,3,20130205,2/5/2013,0,39,30,149,149,1,20170228,2/28/2017,20170420,4/20/2017,1535,0,3,0,0,0,17,8,3672.53,5
J/7E3fm5TWD4SOPqmzk7B4w3d6Coe/TowlPpsZxEI64=,10,26,female,3,20141119,11/19/2014,0,29,30,180,180,0,20170320,3/20/2017,20170419,4/19/2017,882,0,10,4,1,2,14,29,4360.253,4
7cVrxJ1Tgt14t0IoN+Uzl6050LomMp+oDZYW59a5h+8=,10,26,female,3,20120618,6/18/2012,0,36,30,180,180,1,20170319,3/19/2017,20170418,4/18/2017,1765,0,4,1,4,2,50,33,12074.333,5
YWgKgwaIQveSI/GsZRed4WA15Y+d/0fHll/RIEPdQks=,10,26,female,3,20141210,12/10/2014,0,40,30,149,149,1,20170318,3/18/2017,20170417,4/17/2017,859,0,40,7,2,1,44,86,12543.587,5
hiMhUBlxw0rnD174ZsEmTGEaBe4u0BYC1SjOVzhCLNU=,10,27,female,3,20130918,9/18/2013,0,36,30,180,180,1,20170322,3/22/2017,20170421,4/21/2017,1311,0,0,0,0,1,51,27,12053.598,5
hCo4HG+O0lP+p+UfTzG3wZcdbEf2inxOFGkuXTaAj6k=,10,27,female,3,20140404,4/4/2014,0,38,30,149,149,0,20170326,3/26/2017,20170425,4/25/2017,1117,0,0,0,0,0,11,9,2957.937,4
BKMI/fPZMaBfFYoO0CGirjBfZ78JFYq/ZGhSgdM+eHQ=,10,27,female,3,20120925,9/25/2012,0,36,30,180,180,1,20170306,3/6/2017,20170405,4/5/2017,1653,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
xNbnI4M6YiLlKWgIUni189zgSAh1YZN/NZY4Es1Ver8=,10,27,female,3,20150205,2/5/2015,0,36,30,180,180,1,20170318,3/18/2017,20170417,4/17/2017,802,0,48,5,3,3,13,65,5024.24,5
4covRwz5NcOiOHl9PiLEoBDZi2FrWb0LqFwuda4W22g=,10,27,female,3,20170107,1/7/2017,0,33,30,149,149,1,20170331,3/31/2017,20170430,4/30/2017,113,0,1,0,0,0,42,31,9974.427,5
urEl8zjqWfkxKu0lXGjFLDGerwP1Sg3q8hnU/HuSn0M=,10,27,female,3,20131015,10/15/2013,0,39,30,149,149,1,20170331,3/31/2017,20170529,5/29/2017,1322,0,4,1,0,0,14,11,3565.011,5
HbDTpKI0AXwNEqcoMpIDnyj6ErasWYIBae3ZS7iJxzY=,10,27,female,3,20150528,5/28/2015,0,36,30,180,180,1,20170308,3/8/2017,20170506,5/6/2017,709,0,0,0,0,0,6,6,1600.5,5
jsIHIkPOYFakNE9auSNWmYzqS4/P+emuQ3yRsp2wljo=,10,27,female,3,20150204,2/4/2015,0,38,30,149,149,0,20170322,3/22/2017,20170421,4/21/2017,807,0,1,0,0,0,18,10,3930.455,4
t6qPaOBUHqk1MPdNt4k4Ze+Ay632TSR6wfrV3f6MkZo=,10,27,female,3,20130706,7/6/2013,0,36,30,180,180,0,20170331,3/31/2017,20170430,4/30/2017,1394,0,2,0,1,1,28,31,6962.411,4
0rmKK5/gs6vua67xD3Yf7qnsNkpdMWtuv32ThqWsVlI=,10,27,female,3,20151218,12/18/2015,0,36,30,180,180,1,20170314,3/14/2017,20170413,4/13/2017,482,0,0,0,0,0,12,12,2841.357,5
YmsYmZx5YsDzN6kObNRzh4BRdbS0wERZcSbH22ul1Rs=,10,27,female,3,20141108,11/8/2014,0,30,30,149,149,1,20170318,3/18/2017,20170319,3/19/2017,862,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
5il9cv+FOtNNfnsjY2mbAluspWcT0YRvGpAFssl/89I=,10,27,female,3,20150504,5/4/2015,1,40,30,149,149,1,20170310,3/10/2017,20170511,5/11/2017,738,0,8,2,3,2,73,85,19130.122,5
vha0wl+O+quxNUvZlTVdA2cWdjdHryDGJUqjp/kiins=,10,27,female,3,20150825,8/25/2015,0,40,30,149,149,1,20170301,3/1/2017,20170406,4/6/2017,590,0,3,0,0,0,25,28,8401.666,5
QDyVbkCryl8wWHAJp5zh+JmSIK6SeLdE/6heFMOkdaw=,10,27,female,3,20130214,2/14/2013,0,39,30,149,149,1,20170331,3/31/2017,20170509,5/9/2017,1545,0,21,13,9,1,31,64,11629.904,5
tAxp6Dts31xnVmKLgkgkbZ/WGxrKWc5WdceTQmf9dz0=,10,27,female,3,20141216,12/16/2014,0,33,30,149,149,1,20170331,3/31/2017,20170504,5/4/2017,870,0,14,0,0,0,28,42,3116.719,5
Wc3sX9RyaEozCuXyy6daSVYgXAseY6HccmvMwRAmkuk=,10,27,female,3,20150313,3/13/2015,0,37,30,149,149,1,20170318,3/18/2017,20170421,4/21/2017,770,0,1,3,0,0,159,156,37051.31,5
PJGjEe/iURLNF5WkO4I56ldfDsJFi1koV6UGOVzE1cM=,10,27,female,3,20141029,10/29/2014,0,36,30,180,180,1,20170314,3/14/2017,20170414,4/14/2017,898,0,0,0,0,1,1,2,569.652,5
pV6XJ9PL0w/gEmSp9gH4lcHJm0TcQGuQMns7Cq/nH0s=,10,27,female,3,20111212,12/12/2011,0,40,30,149,149,1,20170326,3/26/2017,20170426,4/26/2017,1962,0,14,2,0,3,9,28,3293.245,5
UuU1NO+ij+dbsYw/9gySrKCmsXGQ3zuuOPXLUXoaY24=,10,27,female,3,20130430,4/30/2013,0,29,30,180,180,0,20170327,3/27/2017,20170426,4/26/2017,1457,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4
hka/NFSG6bTXs7OuF3EEsxVSeWJKV9Y2DG/vV8dFTGc=,10,27,female,3,20170131,1/31/2017,0,36,30,180,180,0,20170330,3/30/2017,20170429,4/29/2017,88,0,3,1,1,2,10,15,3126.418,4
DQR9ZZT9q5Z4HAM3LYdABfcv8EFDxRgR57rPegPx8n0=,10,27,female,3,20131111,11/11/2013,0,31,30,149,149,1,20170331,3/31/2017,20170430,4/30/2017,1266,0,37,58,19,2,17,115,13750.818,5
wFYI5DptJoUmHJ9FidEU8eITFWpIwa5TuHOrCp2SHps=,10,27,female,3,20121128,11/28/2012,0,29,30,180,180,1,20170310,3/10/2017,20170410,4/10/2017,1594,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
3ZCq+ePruMJbV+oIdsU6wyc2ZNjvWE5RiubQSw+QDdw=,10,27,female,3,20130127,1/27/2013,0,40,30,149,149,1,20170301,3/1/2017,20170406,4/6/2017,1530,0,0,1,0,0,88,62,21235.245,5
xZGy6D2SncHkh5TuLNWSc+ll/tGX0FhCCOsF9E9870c=,10,25,female,3,20130903,9/3/2013,0,39,30,149,149,1,20170331,3/31/2017,20170510,5/10/2017,1345,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
P61Hh5fIQc+/x7SPvzkBmPGqlg/lKGtiRu0ioRV+4C0=,10,25,female,3,20121010,10/10/2012,1,29,30,180,0,1,20170330,3/30/2017,20170401,4/1/2017,1634,0,1,0,0,0,12,8,2674.386,3
SMNOKmacg9xU4tjVoAKhKPzasudmaaXk+RmGB+p7wb8=,10,25,female,3,20130719,7/19/2013,0,39,30,149,149,1,20170228,2/28/2017,20170425,4/25/2017,1376,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
5rf0QtXNdKzx+qSltfvra+yLQyi7MoMrF9b0EfQVMRQ=,10,25,female,3,20120617,6/17/2012,1,29,30,180,0,1,20170328,3/28/2017,20170330,3/30/2017,1747,0,4,1,1,1,40,45,9224.631,3
BBobS22kcPaF6REq5QamW+68saVV3bCczEjCoP1Qzi4=,10,25,female,3,20130104,1/4/2013,0,33,30,149,149,1,20170331,3/31/2017,20170504,5/4/2017,1581,0,7,3,3,2,144,115,38019.779,5
JhIZkq+H979hZGiu9NUgHME1IHb9OqU9XvMc2ctm2M4=,10,25,female,3,20131119,11/19/2013,0,33,30,149,149,1,20170228,2/28/2017,20170405,4/5/2017,1233,0,2,2,0,0,2,6,731.505,5
8OFL+/ws9s/XSCWIdfpeYGhf5dQn3ZeyO1KzBoZmoOk=,10,25,female,3,20140606,6/6/2014,0,39,30,149,149,1,20170228,2/28/2017,20170412,4/12/2017,1041,0,7,17,5,4,24,40,10104.165,5
bUUQ3I6sbC1XggoZB/huRuE/Po5jXyPyKA605VkGMzg=,10,25,female,3,20121103,11/3/2012,0,40,30,149,149,1,20170301,3/1/2017,20170406,4/6/2017,1615,0,7,3,0,0,65,71,17562.18,5
e5WfxQrA2rAd8AT7i9xfr9uZba9cl+FOaj0T43L8L+s=,10,25,female,3,20150516,5/16/2015,0,36,30,180,180,1,20170314,3/14/2017,20170413,4/13/2017,698,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
h9lJGqfAEKe4TcbYDytW4C/0oUdT6QdF4oglsPMoH6M=,10,25,female,3,20130503,5/3/2013,0,39,30,149,149,1,20170331,3/31/2017,20170508,5/8/2017,1466,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
R9pQ+r2LCxlSSOoD3OYhb8XG6rQPTY0JBm+5cgxK3z4=,10,25,female,3,20121013,10/13/2012,0,39,30,149,149,1,20170228,2/28/2017,20170414,4/14/2017,1644,0,1,0,0,0,1,1,246.125,5
Kd1VPYGh+03HHHn0HZw9oGc7/QArLrUoHzdEjRVhKiw=,10,25,female,3,20121013,10/13/2012,0,36,30,180,180,0,20170306,3/6/2017,20170405,4/5/2017,1635,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4
brKKoI2o+Y1w/B2zQoY/tRww9YCcpf8kV1ZvHhVp1tw=,10,25,female,3,20121103,11/3/2012,0,39,30,149,149,1,20170228,2/28/2017,20170406,4/6/2017,1615,0,8,6,1,10,96,106,24890.394,5
ZL7N596pH1IfWvE3Kh9noQRwEuLqQorbpL8TaUm4aPo=,10,25,female,3,20121202,12/2/2012,0,39,30,149,149,1,20170228,2/28/2017,20170414,4/14/2017,1594,0,0,0,0,0,37,37,9136,5
mZAaFbEFKpY0MvWf9FKdxP498gIaOaYoDCT2A/zcNX4=,10,25,female,3,20130921,9/21/2013,0,40,30,149,149,1,20170315,3/15/2017,20170415,4/15/2017,1302,0,0,0,0,1,9,9,2169.285,5
k/OSDvEaLwDFc41VtyKD8ArbB01bnYGWqGuD9KLYGT8=,10,25,female,3,20140709,7/9/2014,0,40,30,149,149,1,20170323,3/23/2017,20170425,4/25/2017,1021,0,3,0,0,2,11,16,3404.902,5
D1euqBmhfvAMctfzBB1Av3eLXwaJiYn51ylUKF2S53o=,10,25,female,3,20150909,9/9/2015,0,36,30,180,180,1,20170325,3/25/2017,20170426,4/26/2017,595,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
oLyBD7VYnHRSIdVLucOBVJPCo4LCWHkF3lBYlHsUfOg=,10,25,female,3,20130727,7/27/2013,0,38,30,149,149,0,20170329,3/29/2017,20170428,4/28/2017,1371,0,11,1,0,3,56,67,15019.035,4
ExljMvmWVm+yR6wtD9m6ihXsfEE+/ofxWbalrJKXhsc=,10,25,female,3,20130419,4/19/2013,0,36,30,180,180,1,20170321,3/21/2017,20170420,4/20/2017,1462,0,3,0,0,0,9,12,2339.637,5
OzD1zC8RUbJW+6KQBBq9hyMH4878Cv4L37pJE2BODS4=,10,25,female,3,20140126,1/26/2014,0,39,30,149,149,1,20170228,2/28/2017,20170407,4/7/2017,1167,0,0,0,0,0,135,56,31551.285,5
GPi7T60myvtVWwmDYI9/cXOao39q9cVbpl6mB73Ktrc=,10,25,female,3,20150107,1/7/2015,0,29,30,180,180,1,20170318,3/18/2017,20170418,4/18/2017,832,0,8,1,1,2,17,12,4506.016,5
EfuDFkxTgb4zwOQsCHnz7j+3HPvTJdeCArwLO5/49O8=,10,25,female,3,20130320,3/20/2013,0,37,30,149,149,1,20170305,3/5/2017,20170404,4/4/2017,1476,0,2,4,2,1,19,14,4962.691,5
8vLbg3NSn2rJ/P6IY9trPt+V9pzvQEUb/LKYoP5uI/U=,10,25,female,3,20160703,7/3/2016,0,36,30,180,180,0,20170318,3/18/2017,20170417,4/17/2017,288,0,4,0,0,1,11,16,3028.821,4
xhFrPQDGurgCAPqkSUyy7tQp+fv9/5puVF/E553oeGA=,10,25,female,3,20120701,7/1/2012,0,38,30,149,149,0,20170310,3/10/2017,20170409,4/9/2017,1743,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4
zaB/uCiaWL3oB/0BJb33FlxYwYayMDbYIwJFt+Atp1o=,10,25,female,3,20120122,1/22/2012,0,36,30,180,180,1,20170316,3/16/2017,20170315,3/15/2017,1879,1,6,2,1,1,0,10,661.657,5
2r/6L8EB6XIT9OL25zV1547tLmMuWJS6rrKXbgkCuGY=,10,25,female,3,20130527,5/27/2013,1,38,90,477,477,0,20170327,3/27/2017,20170625,6/25/2017,1490,0,5,2,3,1,7,14,1950.012,0
eEfeabvVSbqLGcrE1pYY+oy7rYzI+KT4b/xz2mfFYgo=,10,25,female,3,20150814,8/14/2015,0,38,30,149,149,0,20170325,3/25/2017,20170424,4/24/2017,619,0,1,0,0,0,0,1,33.863,4
pBa9sykrGKIl81XcaVipU9WPVqOijBNHVH/IwFHv/Jc=,10,25,female,3,20150716,7/16/2015,0,38,30,149,149,0,20170318,3/18/2017,20170417,4/17/2017,641,0,42,5,4,3,162,191,43903.183,4
IJ0gP7C1qUB2Rl3bXloe9qMaN1+IAC1X+/+dhDuB4tA=,10,25,female,3,20160814,8/14/2016,0,39,30,149,149,1,20170228,2/28/2017,20170419,4/19/2017,248,0,1,0,0,1,7,9,1957.248,5
KCTNeitbRb/6zxCvXS0JRY/JwOxx246u0uqSn7kS+0w=,10,25,female,3,20151005,10/5/2015,0,36,30,180,180,1,20170316,3/16/2017,20170415,4/15/2017,558,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
ENUH2RtFgtqep3Va2PofVVPwOSLZwhv142TPhkecTvY=,10,25,female,3,20140106,1/6/2014,0,36,30,180,180,1,20170304,3/4/2017,20170403,4/3/2017,1183,0,9,2,5,1,96,103,25964.113,5
aX9sTQQcxdU81g0eAmoyIZCRuy/bkw4whwQTCEFDQuU=,10,25,female,3,20130330,3/30/2013,0,36,30,180,180,0,20170326,3/26/2017,20170425,4/25/2017,1487,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4
bvpX1Qn8DrUno3QQA78Gtq4HPGDH+4MflARAaqexoXc=,10,25,female,3,20141231,12/31/2014,0,40,30,149,149,1,20170308,3/8/2017,20170407,4/7/2017,828,0,5,8,2,1,160,160,35126.418,5
JaoB11meN3kxkMB89mJrDmwMLXZxB7vRIiDx+ILXFuM=,10,25,female,3,20121005,10/5/2012,0,36,30,180,180,1,20170222,2/22/2017,20170419,4/19/2017,1657,0,7,0,8,2,71,60,19407.845,5
2jHVO5qgLepn/NKyO72f+cXH1zcizyV7gwL8RCY9lmY=,10,24,female,3,20140928,9/28/2014,0,36,30,180,180,1,20170314,3/14/2017,20170413,4/13/2017,928,0,8,2,7,5,118,88,29229.564,5
Q2+eIalSJpRutraZyx4Pc0KeHGlRoQSuCfBkUmo/BGU=,10,24,female,3,20120816,8/16/2012,0,33,30,149,149,1,20170331,3/31/2017,20170430,4/30/2017,1718,0,5,2,1,1,42,49,10666.4,5
Q0fq4G16uuSAT/ynKMDpTrXfOUB3DZvA9mH02XHU84E=,10,24,female,3,20150702,7/2/2015,0,36,30,180,180,0,20170309,3/9/2017,20170408,4/8/2017,646,0,3,3,2,0,7,8,2299.088,4
bUM9QuBbt7a0KRclIGtvCFF4tlAQVfxRNtg5aDVrA3s=,10,24,female,3,20141118,11/18/2014,0,40,30,149,149,1,20170309,3/9/2017,20170408,4/8/2017,872,0,1,0,0,0,4,4,1059.927,5
5ywHqZAJ/tdw+wTU/VNtwuiYknBmfFjIl7/L9WLymfo=,10,24,female,3,20130602,6/2/2013,0,37,30,149,149,1,20170316,3/16/2017,20170418,4/18/2017,1416,0,5,1,0,5,45,42,12585.22,5
VDXtbWR0SZwbtHMsOsM+1JHj/XMEHLoO3yh/Q0FDvtQ=,10,24,female,3,20131213,12/13/2013,0,39,30,149,149,1,20170331,3/31/2017,20170504,5/4/2017,1238,0,0,0,0,2,21,13,5459.605,5
N0vnLUUBkcM+ejHCv+dHM9pgPjHqDAK+lsaTObpMZLc=,10,24,female,3,20140628,6/28/2014,0,36,30,180,180,1,20170321,3/21/2017,20170420,4/20/2017,1027,0,1,0,1,0,25,16,5689.315,5
OctcS4aLtCqqBRhz++Ys4NaJ3ww5muBtE9fCpJNAa3g=,10,24,female,3,20130512,5/12/2013,0,36,30,180,180,0,20170324,3/24/2017,20170423,4/23/2017,1442,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4
ynoHZAirdqCE1WTLtSbR4DRBh+d/MCNRQyGJf3etfKQ=,10,24,female,3,20131127,11/27/2013,0,36,30,180,180,1,20170320,3/20/2017,20170419,4/19/2017,1239,0,22,2,2,4,16,43,5621.838,5
RMb4xVKgBp96JPyKCfdonB/1cYPz3x4aRH8dNQXxsPI=,10,24,female,3,20130815,8/15/2013,0,38,30,149,149,0,20170311,3/11/2017,20170410,4/10/2017,1334,0,9,6,1,1,4,19,1953.121,4
wALdgNPfiE0d89SBATa7A1lMDSeglB0dLrNvmLm1ll8=,10,24,female,3,20140817,8/17/2014,0,36,30,180,180,1,20170312,3/12/2017,20170411,4/11/2017,968,0,0,0,0,0,8,8,1924,5
